               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  56,            0.030861,            0.054485,            0.009692,             0.95075,             0.83366,             0.91132,             0.67502,             0.02767,            0.067441,           0.0093144,           0.0072775,           0.0072775,           0.0072775
                  57,            0.030371,            0.051684,           0.0095065,             0.92239,             0.87228,             0.91772,              0.6811,            0.027492,            0.066757,           0.0089542,            0.007228,            0.007228,            0.007228
                  58,            0.030598,            0.053228,           0.0096635,             0.94211,              0.8533,              0.9122,             0.67519,            0.028307,            0.068795,           0.0090679,           0.0071785,           0.0071785,           0.0071785
                  59,            0.030529,            0.053673,           0.0099514,             0.93878,             0.84778,             0.90606,             0.66857,            0.028651,            0.070748,           0.0091547,            0.007129,            0.007129,            0.007129
                  60,            0.030521,            0.053587,           0.0093876,             0.94004,             0.85394,             0.90486,              0.6765,            0.027411,            0.069998,             0.00892,           0.0070795,           0.0070795,           0.0070795
                  61,            0.030331,            0.052407,           0.0090498,             0.93782,              0.8537,              0.9066,             0.66062,             0.02956,            0.070103,           0.0088646,             0.00703,             0.00703,             0.00703
                  62,            0.029709,            0.054644,           0.0091376,             0.94936,             0.85852,             0.91808,             0.68403,            0.027315,            0.069073,           0.0086376,           0.0069805,           0.0069805,           0.0069805
                  63,            0.028978,             0.05122,           0.0086606,             0.93571,             0.85691,             0.91092,             0.68908,            0.027526,            0.071187,           0.0087056,            0.006931,            0.006931,            0.006931
                  64,            0.029165,            0.051419,           0.0083507,             0.93833,             0.86224,             0.91296,             0.68914,            0.026542,            0.069968,           0.0083187,           0.0068815,           0.0068815,           0.0068815
                  65,            0.029045,            0.052552,           0.0086724,              0.9408,             0.86662,             0.91593,             0.69524,            0.026755,            0.069825,           0.0085646,            0.006832,            0.006832,            0.006832
                  66,            0.029097,            0.054042,           0.0081582,             0.94202,             0.85266,             0.91355,              0.6985,            0.027444,            0.070366,           0.0080796,           0.0067825,           0.0067825,           0.0067825
                  67,            0.029085,            0.053065,            0.008257,             0.94668,               0.852,             0.90876,             0.67578,             0.02798,            0.072001,           0.0083903,            0.006733,            0.006733,            0.006733
                  68,            0.029456,            0.051913,           0.0083806,             0.94549,             0.86744,             0.91884,             0.69279,            0.026815,            0.069127,             0.00821,           0.0066835,           0.0066835,           0.0066835
                  69,            0.028959,            0.052032,           0.0079305,             0.94688,             0.88782,             0.92457,             0.69371,            0.027674,            0.069752,           0.0077303,            0.006634,            0.006634,            0.006634
                  70,            0.029041,             0.05052,           0.0080871,             0.94302,             0.88601,              0.9276,             0.69884,            0.027217,            0.070375,           0.0078922,           0.0065845,           0.0065845,           0.0065845
