               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  61,            0.027503,           0.0070106,           0.0095877,             0.93244,             0.91722,              0.9497,             0.66581,            0.022228,           0.0051396,           0.0083253,             0.00604,             0.00604,             0.00604
                  62,            0.027629,           0.0071947,           0.0091807,             0.95531,             0.93393,              0.9606,             0.66737,            0.023068,           0.0051069,           0.0070371,            0.005974,            0.005974,            0.005974
                  63,            0.027746,           0.0068197,           0.0089992,             0.94935,             0.91847,             0.95805,             0.66499,            0.022154,           0.0050619,           0.0074897,            0.005908,            0.005908,            0.005908
                  64,            0.026348,           0.0067566,           0.0088605,             0.94012,             0.93901,             0.96215,             0.66215,            0.021967,           0.0050634,           0.0071842,            0.005842,            0.005842,            0.005842
                  65,             0.02696,            0.006652,           0.0089479,             0.94593,              0.9331,             0.96436,              0.6543,            0.023031,           0.0050317,           0.0071653,            0.005776,            0.005776,            0.005776
                  66,            0.026539,           0.0065369,           0.0091091,             0.92942,             0.93761,             0.95507,             0.65298,            0.023269,           0.0051649,            0.008316,             0.00571,             0.00571,             0.00571
                  67,            0.026547,           0.0067333,           0.0092398,              0.9393,             0.93073,             0.95646,             0.66861,            0.021561,           0.0051498,           0.0078198,            0.005644,            0.005644,            0.005644
                  68,            0.026538,           0.0068893,           0.0086143,             0.92673,             0.94322,              0.9556,             0.66929,             0.02179,           0.0050944,            0.007581,            0.005578,            0.005578,            0.005578
                  69,            0.026404,           0.0067253,           0.0089431,             0.95936,             0.93395,             0.96429,             0.66092,             0.02133,           0.0050529,           0.0068514,            0.005512,            0.005512,            0.005512
                  70,            0.026186,           0.0068071,           0.0084157,             0.93688,             0.92601,             0.95616,             0.66992,            0.021395,           0.0051365,           0.0067663,            0.005446,            0.005446,            0.005446
                  71,             0.02562,           0.0065905,           0.0087206,             0.94817,             0.93091,              0.9621,             0.67419,            0.021366,           0.0050164,            0.007081,             0.00538,             0.00538,             0.00538
                  72,            0.025766,           0.0063754,             0.00761,             0.95074,             0.93997,             0.96353,             0.68931,            0.020517,           0.0051063,            0.006664,            0.005314,            0.005314,            0.005314
                  73,            0.026158,           0.0065503,           0.0072819,             0.94652,             0.94811,             0.96095,             0.67964,            0.021294,           0.0049892,            0.006601,            0.005248,            0.005248,            0.005248
                  74,            0.025752,           0.0064518,           0.0072658,              0.9507,             0.92167,             0.95574,             0.67688,            0.021483,           0.0049757,           0.0070325,            0.005182,            0.005182,            0.005182
                  75,            0.025725,           0.0065289,           0.0078222,             0.92761,             0.94719,              0.9565,             0.68249,            0.020152,           0.0049747,           0.0071095,            0.005116,            0.005116,            0.005116
                  76,            0.025365,           0.0065794,           0.0083808,             0.95748,              0.9347,             0.96563,             0.68287,            0.020857,           0.0049592,           0.0067579,             0.00505,             0.00505,             0.00505
                  77,            0.025296,             0.00646,           0.0075353,             0.93422,             0.91555,             0.95569,             0.67965,             0.02054,           0.0052075,           0.0070327,            0.004984,            0.004984,            0.004984
                  78,            0.024503,           0.0065132,           0.0079307,             0.95727,             0.91849,              0.9576,             0.67049,            0.020621,           0.0049982,           0.0075324,            0.004918,            0.004918,            0.004918
                  79,            0.024955,           0.0064811,           0.0070049,             0.95648,             0.93205,             0.95965,              0.6835,             0.02031,           0.0049748,           0.0066398,            0.004852,            0.004852,            0.004852
                  80,            0.025851,           0.0065995,           0.0067092,             0.95515,             0.92088,             0.95074,             0.68865,            0.021088,           0.0049863,           0.0074156,            0.004786,            0.004786,            0.004786
