               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,            0.031405,            0.053118,            0.010321,             0.91444,             0.83804,             0.89682,             0.67331,            0.027872,            0.071586,            0.010073,           0.0079804,           0.0079804,           0.0079804
                  53,            0.031385,            0.054656,           0.0099223,             0.91202,             0.85948,             0.90981,              0.6617,            0.030421,            0.070335,           0.0093296,           0.0079408,           0.0079408,           0.0079408
                  54,            0.031519,            0.052679,                0.01,             0.93106,             0.84515,             0.90214,             0.69129,            0.026814,            0.073109,           0.0097198,           0.0079012,           0.0079012,           0.0079012
                  55,            0.031135,            0.054531,           0.0098241,             0.92193,             0.86193,             0.91672,             0.66852,            0.028759,            0.067685,            0.009564,           0.0078616,           0.0078616,           0.0078616
                  56,            0.031576,            0.054729,           0.0094888,              0.9436,              0.8688,             0.92538,             0.70498,            0.027333,            0.065895,             0.00899,            0.007822,            0.007822,            0.007822
                  57,            0.031355,            0.052133,           0.0093605,             0.94173,             0.86531,             0.92555,             0.69391,            0.028302,            0.065515,           0.0091116,           0.0077824,           0.0077824,           0.0077824
                  58,            0.031437,              0.0535,           0.0093868,             0.94758,             0.86493,             0.91816,             0.69026,            0.027578,            0.066005,           0.0088991,           0.0077428,           0.0077428,           0.0077428
                  59,            0.030747,            0.053926,           0.0095959,             0.94589,             0.86499,             0.92106,             0.70028,            0.026948,            0.067605,           0.0090146,           0.0077032,           0.0077032,           0.0077032
                  60,            0.031292,             0.05406,           0.0090614,             0.95021,             0.84618,             0.91817,             0.69776,            0.027147,            0.069231,           0.0088188,           0.0076636,           0.0076636,           0.0076636
                  61,            0.030295,            0.052644,           0.0087992,             0.93099,             0.85376,              0.9044,             0.69032,            0.027981,            0.071867,           0.0090758,            0.007624,            0.007624,            0.007624
                  62,             0.03047,             0.05504,           0.0090568,             0.94061,             0.86255,             0.91844,             0.69572,            0.027851,            0.070291,           0.0086932,           0.0075844,           0.0075844,           0.0075844
                  63,            0.030591,            0.051725,           0.0085558,             0.94807,             0.86831,              0.9179,             0.69832,             0.02732,            0.069026,           0.0085365,           0.0075448,           0.0075448,           0.0075448
                  64,            0.028908,            0.051908,           0.0083061,             0.94223,             0.87939,             0.92832,             0.70709,            0.027013,             0.06578,           0.0081697,           0.0075052,           0.0075052,           0.0075052
                  65,            0.029826,            0.053143,           0.0084362,             0.94282,             0.86861,             0.91901,             0.67153,            0.028118,            0.068674,           0.0085328,           0.0074656,           0.0074656,           0.0074656
                  66,            0.030212,            0.054463,           0.0081913,              0.9388,             0.87716,             0.92242,             0.71132,            0.026878,            0.067601,           0.0080976,            0.007426,            0.007426,            0.007426
                  67,            0.029803,            0.053598,           0.0081624,             0.94284,              0.8684,             0.92061,             0.68614,            0.027878,            0.070154,           0.0080888,           0.0073864,           0.0073864,           0.0073864
                  68,            0.029973,            0.052305,            0.008345,             0.95002,              0.8767,             0.92431,             0.69384,            0.027255,            0.068018,           0.0081025,           0.0073468,           0.0073468,           0.0073468
                  69,            0.029334,            0.052346,           0.0078259,             0.93967,              0.8758,             0.91952,             0.67852,            0.028757,            0.068533,           0.0078932,           0.0073072,           0.0073072,           0.0073072
                  70,             0.02966,            0.051021,           0.0081522,             0.94618,             0.87954,             0.92751,             0.68901,            0.028001,            0.067623,           0.0078961,           0.0072676,           0.0072676,           0.0072676
                  71,             0.02933,            0.053061,           0.0080165,             0.94347,             0.88342,             0.92824,             0.68956,            0.028366,            0.068084,           0.0078504,            0.007228,            0.007228,            0.007228
                  72,            0.029319,            0.052426,           0.0076326,             0.93955,             0.88216,             0.92861,             0.69576,            0.027611,            0.068509,           0.0084374,           0.0071884,           0.0071884,           0.0071884
                  73,             0.02896,            0.052316,           0.0077919,             0.95612,              0.8805,             0.92956,              0.6962,            0.027586,            0.066807,           0.0078308,           0.0071488,           0.0071488,           0.0071488
                  74,            0.028553,            0.053646,            0.007462,             0.95608,             0.88401,             0.92834,             0.71484,            0.027276,            0.067382,           0.0074201,           0.0071092,           0.0071092,           0.0071092
                  75,            0.028775,            0.053468,           0.0076061,             0.95591,             0.88989,             0.93076,              0.6721,            0.028702,            0.067924,           0.0071782,           0.0070696,           0.0070696,           0.0070696
                  76,            0.028697,            0.052306,           0.0075326,             0.94367,             0.89244,             0.92951,             0.70176,            0.027474,            0.067961,           0.0076201,             0.00703,             0.00703,             0.00703
                  77,            0.028342,            0.051852,           0.0071291,              0.9468,             0.89541,              0.9291,              0.6978,            0.027337,            0.066756,           0.0074485,           0.0069904,           0.0069904,           0.0069904
                  78,            0.028286,            0.050755,           0.0068434,             0.95364,             0.88716,             0.92441,             0.70701,            0.027125,            0.068331,           0.0073538,           0.0069508,           0.0069508,           0.0069508
                  79,            0.028489,             0.05168,           0.0075077,             0.94861,             0.89299,               0.929,             0.70352,            0.027247,            0.066667,           0.0073338,           0.0069112,           0.0069112,           0.0069112
                  80,            0.028536,            0.050789,           0.0071312,             0.95901,             0.89312,              0.9333,             0.71081,            0.026623,            0.065703,           0.0071497,           0.0068716,           0.0068716,           0.0068716
